0,0
0.00001,0
0.00001001,0
0.000011,0
0.00001101,0
0.000016,0
0.00001601,0.2
0.000026,0.2
0.00002601,0
0.000031,0
0.00003101,0
0.000032,0
0.00003201,0
0.000037,0
0.00003701,0.2
0.000047,0.2
0.00004701,0
0.000052,0
